china_code,china_name,risk_pca,risk_rf,risk_ensemble
5010202,情测报员,0.690566426,0.691612952,0.691102894
5010299,其他农业实验人员,0.690566426,0.691612952,0.691102894
5010301,菜园艺工,0.690566426,0.691612952,0.691102894
5010302,卉园艺工,0.690566426,0.691612952,0.691102894
5010303,茶、桑园艺工,0.690566426,0.691612952,0.691102894
5010304,类园艺工,0.690566426,0.691612952,0.691102894
5010399,其他园艺作物生产人员,0.690566426,0.691612952,0.691102894
5010401,然橡胶生产工,0.672348033,0.673513091,0.672945263
5010402,麻生产工,0.672348033,0.673513091,0.672945263
5010499,其他热带作物生产人员,0.672348033,0.673513091,0.672945263
5010501,药材种植员,0.672348033,0.673513091,0.672945263
5010502,药材养殖员,0.672348033,0.673513091,0.672945263
5010503,药材生产管理员,0.672348033,0.673513091,0.672945263
5010599,其他中药材生产人员,0.672348033,0.673513091,0.672945263
5010601,花加工工,0.690854883,0.686025511,0.68837926
5010602,类产品加工工,0.690854883,0.686025511,0.68837926
5010603,叶加工工,0.690854883,0.686025511,0.68837926
5010604,菜加工工,0.690854883,0.686025511,0.68837926
5010605,藤、麻、棕、草制品加工工,0.562678103,0.567652973,0.565228311
5010606,种植物原料加工工,0.690854883,0.686025511,0.68837926
5010699,其他农副林特产品加工人员,0.690854883,0.686025511,0.68837926
5020101,木种苗工,0.690854883,0.686025511,0.68837926
5020102,林更新工,0.690854883,0.686025511,0.68837926
5020103,育采伐工,0.690854883,0.686025511,0.68837926
5020104,林试验工,0.690854883,0.686025511,0.68837926
5020199,其他营造林人员,0.690854883,0.686025511,0.68837926
5020201,林员,0.690854883,0.686025511,0.68837926
5020202,林病虫害防治员,0.690854883,0.686025511,0.68837926
5020299,其他森林资源管护人员,0.690854883,0.686025511,0.68837926
5020301,生动物保护员,0.690854883,0.686025511,0.68837926
5020302,生植物保护员,0.690854883,0.686025511,0.68837926
5020303,然保护区巡护监测员,0.690854883,0.686025511,0.68837926
5020304,本员,0.690854883,0.686025511,0.68837926
5020399,其他野生动植物保护及自然保护区人员,0.690854883,0.686025511,0.68837926
5020401,材采伐工,0.690854883,0.686025511,0.68837926
5020402,材作业工,0.690854883,0.686025511,0.68837926
5020403,材水运工,0.690854883,0.686025511,0.68837926
5020404,卸归楞工,0.690854883,0.686025511,0.68837926
5020499,其他木材采运人员,0.690854883,0.686025511,0.68837926
5030101,畜饲养工,0.690854883,0.686025511,0.68837926
5030102,畜繁殖工,0.690854883,0.686025511,0.68837926
5030199,其他家畜饲养人员,0.690854883,0.686025511,0.68837926
5030201,禽饲养工,0.690854883,0.686025511,0.68837926
5030202,禽繁殖工,0.690854883,0.686025511,0.68837926
5030299,其他家禽饲养人员,0.690854883,0.686025511,0.68837926
5030301,蜂饲养工,0.690854883,0.686025511,0.68837926
5030302,产品加工工,0.690854883,0.686025511,0.68837926
5030399,其他蜜蜂饲养人员,0.690854883,0.686025511,0.68837926
5030401,验动物饲养工,0.690854883,0.686025511,0.68837926
5030499,其他实验动物饲养人员,0.690854883,0.686025511,0.68837926
5030501,物疫病防治员,0.690854883,0.686025511,0.68837926
5030502,医化验员,0.690854883,0.686025511,0.68837926
5030503,物检疫检验员,0.690854883,0.686025511,0.68837926
5030504,兽医员,0.690854883,0.686025511,0.68837926
5030599,其他动物疫病防治人员,0.690854883,0.686025511,0.68837926
5030601,地监护员,0.690854883,0.686025511,0.68837926
5030602,草工,0.690854883,0.686025511,0.68837926
5030603,坪建植工,0.690854883,0.686025511,0.68837926
5030699,其他草业生产人员,0.690854883,0.686025511,0.68837926
5050104,工检测工,0.516445171,0.516375994,0.516409709
5050302,土保持测试工,0.516445171,0.516375994,0.516409709
5050303,土保持勘测工,0.464941265,0.468577458,0.466805243
5050401,文勘测工,0.464941265,0.468577458,0.466805243
5050402,文勘测船工,0.464941265,0.468577458,0.466805243
5050499,其他水文勘测作业人员,0.464941265,0.468577458,0.466805243
5990101,拉机驾驶员,0.716013121,0.697315303,0.706428282
5990102,合收割机驾驶员,0.716013121,0.697315303,0.706428282
5990103,用运输车驾驶员,0.716013121,0.697315303,0.706428282
5990199,其他农林专用机械操作人员,0.716013121,0.697315303,0.706428282
5990201,气生产工,0.535783404,0.516439191,0.525867211
5990202,村节能员,0.535783404,0.516439191,0.525867211
5990203,用太阳能设施工,0.535783404,0.516439191,0.525867211
5990204,物质能设备工,0.535783404,0.516439191,0.525867211
5990299,其他农村能源开发利用人员,0.535783404,0.516439191,0.525867211
6010101,钻探工,0.243827634,0.247548715,0.245735127
6010102,坑探工,0.243827634,0.247548715,0.245735127
6010103,物探工,0.468301556,0.465439965,0.466834653
6010104,采样工,0.468301556,0.465439965,0.466834653
6010105,水文地质工,0.468301556,0.465439965,0.466834653
6010106,海洋地质取样工,0.468301556,0.465439965,0.466834653
6010107,海洋土质试验工,0.468301556,0.465439965,0.466834653
6010108,碎样工,0.243827634,0.247548715,0.245735127
6010109,磨片工,0.468301556,0.465439965,0.466834653
6010110,淘洗工,0.243827634,0.247548715,0.245735127
6010111,劈岩与保管工,0.243827634,0.247548715,0.245735127
6010199,其他地质勘查人员,0.243827634,0.247548715,0.245735127
6010201,大地测量工,0.464941265,0.468577458,0.466805243
6010202,摄影测量工,0.464941265,0.468577458,0.466805243
6010203,地图制图工,0.464941265,0.468577458,0.466805243
6010204,工程测量工,0.464941265,0.468577458,0.466805243
6010205,地籍测绘工,0.464941265,0.468577458,0.466805243
6010299,其他测绘人员,0.464941265,0.468577458,0.466805243
6010301,露天采矿挖掘机司机,0.743284412,0.736406193,0.739758513
6010302,钻孔机司机,0.743284412,0.736406193,0.739758513
6010303,井筒冻结工,0.243827634,0.247548715,0.245735127
6010304,矿井开掘工,0.243827634,0.247548715,0.245735127
6010305,井下采矿工,0.243827634,0.247548715,0.245735127
6010306,支护工,0.243827634,0.247548715,0.245735127
6010307,矿山提升机操作工,0.743284412,0.736406193,0.739758513
6010308,矿井机车运输工,0.743284412,0.736406193,0.739758513
6010309,矿井通风工,0.243827634,0.247548715,0.245735127
6010310,矿山安全监测工,0.516445171,0.516375994,0.516409709
6010311,矿山检查验收工,0.516445171,0.516375994,0.516409709
6010312,矿灯、自救器管理工,0.580501082,0.584758169,0.582683341
6010313,火工品管理工,0.580501082,0.584758169,0.582683341
6010314,矿山救护工,0.51371766,0.516238224,0.515009747
6010315,矿物开采辅助工,0.580501082,0.584758169,0.582683341
6010399,其他矿物开采人员,0.580501082,0.584758169,0.582683341
6010401,筛选破碎工,0.792325566,0.793767407,0.79306468
6010402,重力选矿工,0.792325566,0.793767407,0.79306468
6010403,浮选工,0.792325566,0.793767407,0.79306468
6010404,磁选工,0.792325566,0.793767407,0.79306468
6010405,选矿脱水工,0.792325566,0.793767407,0.79306468
6010406,尾矿处理工,0.792325566,0.793767407,0.79306468
6010407,磨矿工,0.792325566,0.793767407,0.79306468
6010408,水煤浆制备工,0.792325566,0.793767407,0.79306468
6010409,动力配煤工,0.792325566,0.793767407,0.79306468
6010410,工业型煤工,0.792325566,0.793767407,0.79306468
6010499,其他矿物处理人员,0.735849535,0.738818843,0.737371656
6010501,井架安装工,0.833587396,0.84424568,0.839051025
6010502,钻井工,0.743284412,0.736406193,0.739758513
6010503,固井工,0.743284412,0.736406193,0.739758513
6010505,水下设备操作工,0.743284412,0.736406193,0.739758513
6010601,油、气井测试工,0.492767568,0.491582367,0.492160013
6010602,采油工,0.743284412,0.736406193,0.739758513
6010603,采气工,0.743284412,0.736406193,0.739758513
6010604,井下作业工,0.743284412,0.736406193,0.739758513
6010605,天然气净化工,0.756610815,0.763519166,0.760152161
6010606,油气输送工,0.733516345,0.727812895,0.730592654
6010607,油气管道保护工,0.715673891,0.725031119,0.720470575
6010701,海盐晒制工,0.697366505,0.698006164,0.697694406
6010702,海盐采收工,0.697366505,0.698006164,0.697694406
6010703,湖盐采掘工,0.697366505,0.698006164,0.697694406
6010704,湖盐脱水工,0.697366505,0.698006164,0.697694406
6010705,驳筑、集拆坨盐工,0.697366505,0.698006164,0.697694406
6010706,井矿盐采卤工,0.697366505,0.698006164,0.697694406
6010707,井矿盐卤水净化工,0.697366505,0.698006164,0.697694406
6010708,真空制盐工,0.697366505,0.698006164,0.697694406
6010709,冷冻提硝工,0.697366505,0.698006164,0.697694406
6010710,苦卤综合利用工,0.697366505,0.698006164,0.697694406
6010711,精制盐工,0.697366505,0.698006164,0.697694406
6010799,其他盐业生产人员,0.697366505,0.698006164,0.697694406
6019901,其他勘测及矿物开采人员,0.580501082,0.584758169,0.582683341
6020101,烧结球团原料工,0.738387613,0.739687892,0.73905416
6020102,烧结工,0.738387613,0.739687892,0.73905416
6020103,球团焙烧工,0.738387613,0.739687892,0.73905416
6020104,烧结成品工,0.738387613,0.739687892,0.73905416
6020105,高炉原料工,0.738387613,0.739687892,0.73905416
6020106,高炉炉前工,0.738387613,0.739687892,0.73905416
6020107,高炉运转工,0.738387613,0.739687892,0.73905416
6020201,炼钢原料工,0.738387613,0.739687892,0.73905416
6020202,平炉炼钢工,0.738387613,0.739687892,0.73905416
6020203,转炉炼钢工,0.738387613,0.739687892,0.73905416
6020204,电炉炼钢工,0.738387613,0.739687892,0.73905416
6020205,炼钢浇铸工,0.738387613,0.739687892,0.73905416
6020206,炼钢准备工,0.738387613,0.739687892,0.73905416
6020207,整脱模工,0.738387613,0.739687892,0.73905416
6020301,铁合金原料工,0.738387613,0.739687892,0.73905416
6020302,铁合金电炉冶炼工,0.738387613,0.739687892,0.73905416
6020303,铁合金焙烧工,0.738387613,0.739687892,0.73905416
6020304,铁合金湿法冶炼工,0.756610815,0.763519166,0.760152161
6020305,铁合金炉外法冶炼工,0.738387613,0.739687892,0.73905416
6020401,重冶备料工,0.738387613,0.739687892,0.73905416
6020402,焙烧工,0.738387613,0.739687892,0.73905416
6020403,火法冶炼工,0.738387613,0.739687892,0.73905416
6020404,湿法冶炼工,0.756610815,0.763519166,0.760152161
6020405,电解精炼工,0.738387613,0.739687892,0.73905416
6020406,烟气制酸工,0.756610815,0.763519166,0.760152161
6020501,氧化铝制取工,0.756610815,0.763519166,0.760152161
6020502,铝电解工,0.738387613,0.739687892,0.73905416
6020503,镁冶炼工,0.738387613,0.739687892,0.73905416
6020504,硅冶炼工,0.738387613,0.739687892,0.73905416
6020601,钨钼冶炼工,0.738387613,0.739687892,0.73905416
6020602,钽铌冶炼工,0.738387613,0.739687892,0.73905416
6020603,钛冶炼工,0.738387613,0.739687892,0.73905416
6020604,稀土冶炼工,0.756610815,0.763519166,0.760152161
6020605,贵金属冶炼工,0.738387613,0.739687892,0.73905416
6020606,锂冶炼工,0.738387613,0.739687892,0.73905416
6020701,半导体原料制备工,0.741948571,0.739127355,0.740502365
